filename,demand,num_aisles,num_cells,alpha,articles,seed,objective,NF time [ms],GTSP time [ms]
varying_F2_m5_C60_a15_14.txt,varying,5,60,2,15,14,182,126.363,
varying_F2_m5_C60_a15_15.txt,varying,5,60,2,15,15,198,72.1439,
varying_F2_m5_C60_a15_16.txt,varying,5,60,2,15,16,208,46.9273,
varying_F2_m5_C60_a15_17.txt,varying,5,60,2,15,17,166,107.39,
varying_F2_m5_C60_a15_18.txt,varying,5,60,2,15,18,182,56.7932,
varying_F2_m5_C60_a15_19.txt,varying,5,60,2,15,19,176,94.7841,
varying_F2_m5_C60_a15_20.txt,varying,5,60,2,15,20,202,141.017,
varying_F2_m5_C60_a15_21.txt,varying,5,60,2,15,21,208,97.282,
varying_F2_m5_C60_a15_22.txt,varying,5,60,2,15,22,220,66.357,
varying_F2_m5_C60_a15_23.txt,varying,5,60,2,15,23,162,143.902,
varying_F2_m5_C60_a15_24.txt,varying,5,60,2,15,24,194,86.302,
varying_F2_m5_C60_a15_25.txt,varying,5,60,2,15,25,222,151.379,
varying_F2_m5_C60_a15_26.txt,varying,5,60,2,15,26,176,147.162,
varying_F2_m5_C60_a15_27.txt,varying,5,60,2,15,27,198,98.1126,
varying_F2_m5_C60_a15_28.txt,varying,5,60,2,15,28,166,102.536,
varying_F2_m5_C60_a15_29.txt,varying,5,60,2,15,29,194,59.9729,
varying_F2_m5_C60_a15_30.txt,varying,5,60,2,15,30,230,151.15,
varying_F2_m5_C60_a15_31.txt,varying,5,60,2,15,31,212,127.506,
varying_F2_m5_C60_a15_32.txt,varying,5,60,2,15,32,184,205.581,
varying_F2_m5_C60_a15_33.txt,varying,5,60,2,15,33,172,658.447,
varying_F2_m5_C60_a15_34.txt,varying,5,60,2,15,34,202,46.4852,
varying_F2_m5_C60_a15_35.txt,varying,5,60,2,15,35,182,54.7272,
varying_F2_m5_C60_a15_36.txt,varying,5,60,2,15,36,176,98.0945,
varying_F2_m5_C60_a15_37.txt,varying,5,60,2,15,37,220,139.26,
varying_F2_m5_C60_a15_38.txt,varying,5,60,2,15,38,200,62.2902,
varying_F2_m5_C60_a15_39.txt,varying,5,60,2,15,39,218,53.8901,
varying_F2_m5_C60_a15_40.txt,varying,5,60,2,15,40,180,49.4701,
varying_F2_m5_C60_a15_41.txt,varying,5,60,2,15,41,182,119.748,
varying_F2_m5_C60_a15_42.txt,varying,5,60,2,15,42,220,124.839,
varying_F2_m5_C60_a15_43.txt,varying,5,60,2,15,43,218,109.085,
varying_F2_m5_C60_a15_44.txt,varying,5,60,2,15,44,236,47.574,
varying_F2_m5_C60_a15_45.txt,varying,5,60,2,15,45,204,67.8173,
varying_F2_m5_C60_a15_46.txt,varying,5,60,2,15,46,196,121.617,
varying_F2_m5_C60_a15_47.txt,varying,5,60,2,15,47,188,93.6673,
varying_F2_m5_C60_a15_48.txt,varying,5,60,2,15,48,186,59.3473,
varying_F2_m5_C60_a15_49.txt,varying,5,60,2,15,49,184,99.0666,
varying_F2_m5_C60_a30_0.txt,varying,5,60,2,30,0,292,126.65,
varying_F2_m5_C60_a30_1.txt,varying,5,60,2,30,1,270,192.157,
varying_F2_m5_C60_a30_2.txt,varying,5,60,2,30,2,274,153.509,
varying_F2_m5_C60_a30_3.txt,varying,5,60,2,30,3,218,228.213,
varying_F2_m5_C60_a30_4.txt,varying,5,60,2,30,4,308,91.8415,
varying_F2_m5_C60_a30_5.txt,varying,5,60,2,30,5,252,127.091,
varying_F2_m5_C60_a30_6.txt,varying,5,60,2,30,6,270,118.252,
varying_F2_m5_C60_a30_7.txt,varying,5,60,2,30,7,282,129.931,
varying_F2_m5_C60_a30_8.txt,varying,5,60,2,30,8,236,334.507,
varying_F2_m5_C60_a30_9.txt,varying,5,60,2,30,9,264,136.481,
varying_F2_m5_C60_a30_10.txt,varying,5,60,2,30,10,284,225.391,
varying_F2_m5_C60_a30_11.txt,varying,5,60,2,30,11,254,142.034,
varying_F2_m5_C60_a30_12.txt,varying,5,60,2,30,12,286,138.957,
varying_F2_m5_C60_a30_13.txt,varying,5,60,2,30,13,214,239.624,
varying_F2_m5_C60_a30_14.txt,varying,5,60,2,30,14,278,91.9391,
varying_F2_m5_C60_a30_15.txt,varying,5,60,2,30,15,258,107.608,
varying_F2_m5_C60_a30_16.txt,varying,5,60,2,30,16,254,128.464,
varying_F2_m5_C60_a30_17.txt,varying,5,60,2,30,17,230,275.436,
varying_F2_m5_C60_a30_18.txt,varying,5,60,2,30,18,244,219.981,
varying_F2_m5_C60_a30_19.txt,varying,5,60,2,30,19,232,175.876,
varying_F2_m5_C60_a30_20.txt,varying,5,60,2,30,20,296,168.837,
varying_F2_m5_C60_a30_21.txt,varying,5,60,2,30,21,256,128.136,
varying_F2_m5_C60_a30_22.txt,varying,5,60,2,30,22,304,116.644,
varying_F2_m5_C60_a30_23.txt,varying,5,60,2,30,23,238,417.363,
varying_F2_m5_C60_a30_24.txt,varying,5,60,2,30,24,254,304.51,
varying_F2_m5_C60_a30_25.txt,varying,5,60,2,30,25,260,227.757,
varying_F2_m5_C60_a30_26.txt,varying,5,60,2,30,26,252,280.291,
varying_F2_m5_C60_a30_27.txt,varying,5,60,2,30,27,268,115.376,
varying_F2_m5_C60_a30_28.txt,varying,5,60,2,30,28,204,433.918,
varying_F2_m5_C60_a30_29.txt,varying,5,60,2,30,29,252,315.712,
varying_F2_m5_C60_a30_30.txt,varying,5,60,2,30,30,268,230.797,
varying_F2_m5_C60_a30_31.txt,varying,5,60,2,30,31,312,99.8195,
varying_F2_m5_C60_a30_32.txt,varying,5,60,2,30,32,242,158.18,
varying_F2_m5_C60_a30_33.txt,varying,5,60,2,30,33,260,223.346,
varying_F2_m5_C60_a30_34.txt,varying,5,60,2,30,34,260,129.625,
varying_F2_m5_C60_a30_35.txt,varying,5,60,2,30,35,250,116.2,
varying_F2_m5_C60_a30_36.txt,varying,5,60,2,30,36,242,307.089,
varying_F2_m5_C60_a30_37.txt,varying,5,60,2,30,37,284,93.8304,
varying_F2_m5_C60_a30_38.txt,varying,5,60,2,30,38,258,97.634,
varying_F2_m5_C60_a30_39.txt,varying,5,60,2,30,39,304,82.9643,
varying_F2_m5_C60_a30_40.txt,varying,5,60,2,30,40,256,220.276,
varying_F2_m5_C60_a30_41.txt,varying,5,60,2,30,41,284,90.7073,
varying_F2_m5_C60_a30_42.txt,varying,5,60,2,30,42,240,123.371,
varying_F2_m5_C60_a30_43.txt,varying,5,60,2,30,43,276,224.595,
varying_F2_m5_C60_a30_44.txt,varying,5,60,2,30,44,240,78.0663,
varying_F2_m5_C60_a30_45.txt,varying,5,60,2,30,45,264,109.174,
varying_F2_m5_C60_a30_46.txt,varying,5,60,2,30,46,264,234.42,
varying_F2_m5_C60_a30_47.txt,varying,5,60,2,30,47,240,160.783,
varying_F2_m5_C60_a30_48.txt,varying,5,60,2,30,48,274,61.3759,
varying_F2_m5_C60_a30_49.txt,varying,5,60,2,30,49,260,143.378,
varying_F2_m5_C180_a3_0.txt,varying,5,180,2,3,0,382,19.8996,
varying_F2_m5_C180_a3_1.txt,varying,5,180,2,3,1,250,1.3075,
varying_F2_m5_C180_a3_2.txt,varying,5,180,2,3,2,200,214.814,
varying_F2_m5_C180_a3_3.txt,varying,5,180,2,3,3,368,16.0316,
varying_F2_m5_C180_a3_4.txt,varying,5,180,2,3,4,312,23.9136,
varying_F2_m5_C180_a3_5.txt,varying,5,180,2,3,5,338,28.1079,
varying_F2_m5_C180_a3_6.txt,varying,5,180,2,3,6,226,125.731,
varying_F2_m5_C180_a3_7.txt,varying,5,180,2,3,7,164,31.6773,
varying_F2_m5_C180_a3_8.txt,varying,5,180,2,3,8,226,24.5063,
varying_F2_m5_C180_a3_9.txt,varying,5,180,2,3,9,200,58.979,
varying_F2_m5_C180_a3_10.txt,varying,5,180,2,3,10,472,2.7953,
varying_F2_m5_C180_a3_11.txt,varying,5,180,2,3,11,194,65.9649,
varying_F2_m5_C180_a3_12.txt,varying,5,180,2,3,12,194,29.6999,
varying_F2_m5_C180_a3_13.txt,varying,5,180,2,3,13,376,22.171,
varying_F2_m5_C180_a3_14.txt,varying,5,180,2,3,14,252,22.4643,
varying_F2_m5_C180_a3_15.txt,varying,5,180,2,3,15,358,29.9271,
varying_F2_m5_C180_a3_16.txt,varying,5,180,2,3,16,152,24.6919,
varying_F2_m5_C180_a3_17.txt,varying,5,180,2,3,17,216,36.613,
varying_F2_m5_C180_a3_18.txt,varying,5,180,2,3,18,194,36.4796,
varying_F2_m5_C180_a3_19.txt,varying,5,180,2,3,19,194,51.6914,
varying_F2_m5_C180_a3_20.txt,varying,5,180,2,3,20,294,5.7238,
varying_F2_m5_C180_a3_21.txt,varying,5,180,2,3,21,362,0.981,
varying_F2_m5_C180_a3_22.txt,varying,5,180,2,3,22,256,24.2572,
varying_F2_m5_C180_a3_23.txt,varying,5,180,2,3,23,234,14.8714,
varying_F2_m5_C180_a3_24.txt,varying,5,180,2,3,24,140,55.4281,
varying_F2_m5_C180_a3_25.txt,varying,5,180,2,3,25,320,20.4749,
varying_F2_m5_C180_a3_26.txt,varying,5,180,2,3,26,194,43.1535,
varying_F2_m5_C180_a3_27.txt,varying,5,180,2,3,27,48,35.9999,
varying_F2_m5_C180_a3_28.txt,varying,5,180,2,3,28,250,24.4509,
varying_F2_m5_C180_a3_29.txt,varying,5,180,2,3,29,152,19.2331,
varying_F2_m5_C180_a3_30.txt,varying,5,180,2,3,30,368,2.3406,
varying_F2_m5_C180_a3_31.txt,varying,5,180,2,3,31,222,8.8239,
varying_F2_m5_C180_a3_32.txt,varying,5,180,2,3,32,352,44.586,
varying_F2_m5_C180_a3_33.txt,varying,5,180,2,3,33,284,42.0791,
varying_F2_m5_C180_a3_34.txt,varying,5,180,2,3,34,194,37.9661,
varying_F2_m5_C180_a3_35.txt,varying,5,180,2,3,35,304,19.1052,
varying_F2_m5_C180_a3_36.txt,varying,5,180,2,3,36,218,89.5623,
varying_F2_m5_C180_a3_37.txt,varying,5,180,2,3,37,370,13.9027,
varying_F2_m5_C180_a3_38.txt,varying,5,180,2,3,38,202,47.5224,
varying_F2_m5_C180_a3_39.txt,varying,5,180,2,3,39,354,26.5792,
varying_F2_m5_C180_a3_40.txt,varying,5,180,2,3,40,252,14.5086,
varying_F2_m5_C180_a3_41.txt,varying,5,180,2,3,41,158,23.6249,
varying_F2_m5_C180_a3_42.txt,varying,5,180,2,3,42,324,14.0916,
varying_F2_m5_C180_a3_43.txt,varying,5,180,2,3,43,310,25.8704,
varying_F2_m5_C180_a3_44.txt,varying,5,180,2,3,44,188,81.967,
varying_F2_m5_C180_a3_45.txt,varying,5,180,2,3,45,262,6.9803,
varying_F2_m5_C180_a3_46.txt,varying,5,180,2,3,46,194,53.1467,
varying_F2_m5_C180_a3_47.txt,varying,5,180,2,3,47,382,8.3933,
varying_F2_m5_C180_a3_48.txt,varying,5,180,2,3,48,382,7.1073,
varying_F2_m5_C180_a3_49.txt,varying,5,180,2,3,49,218,36.4349,
varying_F2_m5_C180_a7_0.txt,varying,5,180,2,7,0,382,37.0691,
varying_F2_m5_C180_a7_1.txt,varying,5,180,2,7,1,346,40.7034,
varying_F2_m5_C180_a7_2.txt,varying,5,180,2,7,2,314,73.913,
varying_F2_m5_C180_a7_3.txt,varying,5,180,2,7,3,386,55.5096,
varying_F2_m5_C180_a7_4.txt,varying,5,180,2,7,4,370,58.9481,
varying_F2_m5_C180_a7_5.txt,varying,5,180,2,7,5,376,48.3386,
varying_F2_m5_C180_a7_6.txt,varying,5,180,2,7,6,394,82.2424,
varying_F2_m5_C180_a7_7.txt,varying,5,180,2,7,7,356,53.1111,
varying_F2_m5_C180_a7_8.txt,varying,5,180,2,7,8,340,31.5649,
varying_F2_m5_C180_a7_9.txt,varying,5,180,2,7,9,290,34.644,
varying_F2_m5_C180_a7_10.txt,varying,5,180,2,7,10,476,37.5267,
varying_F2_m5_C180_a7_11.txt,varying,5,180,2,7,11,282,88.2885,
varying_F2_m5_C180_a7_12.txt,varying,5,180,2,7,12,276,43.0161,
varying_F2_m5_C180_a7_13.txt,varying,5,180,2,7,13,430,23.3768,
varying_F2_m5_C180_a7_14.txt,varying,5,180,2,7,14,328,65.6191,
varying_F2_m5_C180_a7_15.txt,varying,5,180,2,7,15,382,60.1636,
varying_F2_m5_C180_a7_16.txt,varying,5,180,2,7,16,252,47.2828,
varying_F2_m5_C180_a7_17.txt,varying,5,180,2,7,17,414,22.8527,
varying_F2_m5_C180_a7_18.txt,varying,5,180,2,7,18,310,32.1993,
varying_F2_m5_C180_a7_19.txt,varying,5,180,2,7,19,390,27.4326,
varying_F2_m5_C180_a7_20.txt,varying,5,180,2,7,20,318,37.1691,
varying_F2_m5_C180_a7_21.txt,varying,5,180,2,7,21,482,12.747,
varying_F2_m5_C180_a7_22.txt,varying,5,180,2,7,22,302,39.7609,
varying_F2_m5_C180_a7_23.txt,varying,5,180,2,7,23,320,34.431,
varying_F2_m5_C180_a7_24.txt,varying,5,180,2,7,24,324,70.3344,
varying_F2_m5_C180_a7_25.txt,varying,5,180,2,7,25,326,46.1918,
varying_F2_m5_C180_a7_26.txt,varying,5,180,2,7,26,262,34.8927,
varying_F2_m5_C180_a7_27.txt,varying,5,180,2,7,27,252,144.111,
varying_F2_m5_C180_a7_28.txt,varying,5,180,2,7,28,436,40.4332,
varying_F2_m5_C180_a7_29.txt,varying,5,180,2,7,29,296,32.1049,
varying_F2_m5_C180_a7_30.txt,varying,5,180,2,7,30,406,26.2781,
varying_F2_m5_C180_a7_31.txt,varying,5,180,2,7,31,396,29.3906,
varying_F2_m5_C180_a7_32.txt,varying,5,180,2,7,32,410,65.583,
varying_F2_m5_C180_a7_33.txt,varying,5,180,2,7,33,324,30.8473,
varying_F2_m5_C180_a7_34.txt,varying,5,180,2,7,34,410,52.3385,
varying_F2_m5_C180_a7_35.txt,varying,5,180,2,7,35,388,48.5309,
varying_F2_m5_C180_a7_36.txt,varying,5,180,2,7,36,332,313.316,
varying_F2_m5_C180_a7_37.txt,varying,5,180,2,7,37,400,56.8691,
varying_F2_m5_C180_a7_38.txt,varying,5,180,2,7,38,384,73.5911,
varying_F2_m5_C180_a7_39.txt,varying,5,180,2,7,39,362,49.4009,
varying_F2_m5_C180_a7_40.txt,varying,5,180,2,7,40,360,46.452,
varying_F2_m5_C180_a7_41.txt,varying,5,180,2,7,41,220,43.7815,
varying_F2_m5_C180_a7_42.txt,varying,5,180,2,7,42,370,589.247,
varying_F2_m5_C180_a7_43.txt,varying,5,180,2,7,43,338,55.8982,
varying_F2_m5_C180_a7_44.txt,varying,5,180,2,7,44,392,68.2416,
varying_F2_m5_C180_a7_45.txt,varying,5,180,2,7,45,368,17.5378,
varying_F2_m5_C180_a7_46.txt,varying,5,180,2,7,46,382,43.5739,
varying_F2_m5_C180_a7_47.txt,varying,5,180,2,7,47,526,33.0358,
varying_F2_m5_C180_a7_48.txt,varying,5,180,2,7,48,470,22.9126,
varying_F2_m5_C180_a7_49.txt,varying,5,180,2,7,49,406,117.159,
varying_F2_m5_C180_a15_0.txt,varying,5,180,2,15,0,522,60.4133,
varying_F2_m5_C180_a15_1.txt,varying,5,180,2,15,1,454,54.6341,
varying_F2_m5_C180_a15_2.txt,varying,5,180,2,15,2,486,74.1513,
varying_F2_m5_C180_a15_3.txt,varying,5,180,2,15,3,400,78.307,
varying_F2_m5_C180_a15_4.txt,varying,5,180,2,15,4,488,44.8805,
varying_F2_m5_C180_a15_5.txt,varying,5,180,2,15,5,520,56.1125,
varying_F2_m5_C180_a15_6.txt,varying,5,180,2,15,6,454,111.549,
varying_F2_m5_C180_a15_7.txt,varying,5,180,2,15,7,524,101.384,
varying_F2_m5_C180_a15_8.txt,varying,5,180,2,15,8,460,87.5943,
varying_F2_m5_C180_a15_9.txt,varying,5,180,2,15,9,450,154.861,
varying_F2_m5_C180_a15_10.txt,varying,5,180,2,15,10,692,117.872,
varying_F2_m5_C180_a15_11.txt,varying,5,180,2,15,11,508,83.6754,
varying_F2_m5_C180_a15_12.txt,varying,5,180,2,15,12,468,108.912,
varying_F2_m5_C180_a15_13.txt,varying,5,180,2,15,13,554,70.1054,
varying_F2_m5_C180_a15_14.txt,varying,5,180,2,15,14,512,58.0512,
varying_F2_m5_C180_a15_15.txt,varying,5,180,2,15,15,486,80.8062,
varying_F2_m5_C180_a15_16.txt,varying,5,180,2,15,16,502,80.9877,
varying_F2_m5_C180_a15_17.txt,varying,5,180,2,15,17,532,69.5331,
varying_F2_m5_C180_a15_18.txt,varying,5,180,2,15,18,430,70.9433,
varying_F2_m5_C180_a15_19.txt,varying,5,180,2,15,19,548,59.3341,
varying_F2_m5_C180_a15_20.txt,varying,5,180,2,15,20,386,75.2442,
varying_F2_m5_C180_a15_21.txt,varying,5,180,2,15,21,526,56.1024,
varying_F2_m5_C180_a15_22.txt,varying,5,180,2,15,22,476,133.871,
varying_F2_m5_C180_a15_23.txt,varying,5,180,2,15,23,512,83.2926,
varying_F2_m5_C180_a15_24.txt,varying,5,180,2,15,24,370,111.169,
varying_F2_m5_C180_a15_25.txt,varying,5,180,2,15,25,428,54.6958,
varying_F2_m5_C180_a15_26.txt,varying,5,180,2,15,26,380,76.3101,
varying_F2_m5_C180_a15_27.txt,varying,5,180,2,15,27,482,119.545,
varying_F2_m5_C180_a15_28.txt,varying,5,180,2,15,28,514,77.1458,
varying_F2_m5_C180_a15_29.txt,varying,5,180,2,15,29,408,68.0698,
varying_F2_m5_C180_a15_30.txt,varying,5,180,2,15,30,446,60.8093,
varying_F2_m5_C180_a15_31.txt,varying,5,180,2,15,31,530,62.0656,
varying_F2_m5_C180_a15_32.txt,varying,5,180,2,15,32,500,141.936,
varying_F2_m5_C180_a15_33.txt,varying,5,180,2,15,33,474,109.889,
varying_F2_m5_C180_a15_34.txt,varying,5,180,2,15,34,494,171.168,
varying_F2_m5_C180_a15_35.txt,varying,5,180,2,15,35,592,53.6271,
varying_F2_m5_C180_a15_36.txt,varying,5,180,2,15,36,532,586.448,
varying_F2_m5_C180_a15_37.txt,varying,5,180,2,15,37,488,102.231,
varying_F2_m5_C180_a15_38.txt,varying,5,180,2,15,38,534,98.6971,
varying_F2_m5_C180_a15_39.txt,varying,5,180,2,15,39,414,85.0442,
varying_F2_m5_C180_a15_40.txt,varying,5,180,2,15,40,498,77.4049,
varying_F2_m5_C180_a15_41.txt,varying,5,180,2,15,41,502,176.726,
varying_F2_m5_C180_a15_42.txt,varying,5,180,2,15,42,430,110.905,
varying_F2_m5_C180_a15_43.txt,varying,5,180,2,15,43,432,174.058,
varying_F2_m5_C180_a15_44.txt,varying,5,180,2,15,44,484,369.187,
varying_F2_m5_C180_a15_45.txt,varying,5,180,2,15,45,484,27.6371,
varying_F2_m5_C180_a15_46.txt,varying,5,180,2,15,46,438,82.7469,
varying_F2_m5_C180_a15_47.txt,varying,5,180,2,15,47,630,59.5855,
varying_F2_m5_C180_a15_48.txt,varying,5,180,2,15,48,550,36.9969,
varying_F2_m5_C180_a15_49.txt,varying,5,180,2,15,49,462,189.597,
varying_F2_m5_C180_a30_0.txt,varying,5,180,2,30,0,590,451.982,
varying_F2_m5_C180_a30_1.txt,varying,5,180,2,30,1,726,103.261,
varying_F2_m5_C180_a30_2.txt,varying,5,180,2,30,2,564,241.21,
varying_F2_m5_C180_a30_3.txt,varying,5,180,2,30,3,650,155.197,
varying_F2_m5_C180_a30_4.txt,varying,5,180,2,30,4,588,99.6753,
varying_F2_m5_C180_a30_5.txt,varying,5,180,2,30,5,576,249.34,
varying_F2_m5_C180_a30_6.txt,varying,5,180,2,30,6,650,152.036,
varying_F2_m5_C180_a30_7.txt,varying,5,180,2,30,7,654,145.803,
varying_F2_m5_C180_a30_8.txt,varying,5,180,2,30,8,538,378.778,
varying_F2_m5_C180_a30_9.txt,varying,5,180,2,30,9,590,528.879,
varying_F2_m5_C180_a30_10.txt,varying,5,180,2,30,10,818,281.563,
varying_F2_m5_C180_a30_11.txt,varying,5,180,2,30,11,664,248.657,
varying_F2_m5_C180_a30_12.txt,varying,5,180,2,30,12,614,313.448,
varying_F2_m5_C180_a30_13.txt,varying,5,180,2,30,13,698,255.713,
varying_F2_m5_C180_a30_14.txt,varying,5,180,2,30,14,804,124.841,
varying_F2_m5_C180_a30_15.txt,varying,5,180,2,30,15,750,85.5673,
varying_F2_m5_C180_a30_16.txt,varying,5,180,2,30,16,626,118.971,
varying_F2_m5_C180_a30_17.txt,varying,5,180,2,30,17,694,335.166,
varying_F2_m5_C180_a30_18.txt,varying,5,180,2,30,18,616,123.299,
varying_F2_m5_C180_a30_19.txt,varying,5,180,2,30,19,664,134.785,
varying_F2_m5_C180_a30_20.txt,varying,5,180,2,30,20,662,259.018,
varying_F2_m5_C180_a30_21.txt,varying,5,180,2,30,21,720,128.954,
varying_F2_m5_C180_a30_22.txt,varying,5,180,2,30,22,662,166.742,
varying_F2_m5_C180_a30_23.txt,varying,5,180,2,30,23,532,621.184,
varying_F2_m5_C180_a30_24.txt,varying,5,180,2,30,24,602,313.294,
varying_F2_m5_C180_a30_25.txt,varying,5,180,2,30,25,772,101.618,
varying_F2_m5_C180_a30_26.txt,varying,5,180,2,30,26,568,258.434,
varying_F2_m5_C180_a30_27.txt,varying,5,180,2,30,27,666,239.367,
varying_F2_m5_C180_a30_28.txt,varying,5,180,2,30,28,696,144.435,
varying_F2_m5_C180_a30_29.txt,varying,5,180,2,30,29,694,303.409,
varying_F2_m5_C180_a30_30.txt,varying,5,180,2,30,30,664,218.521,
varying_F2_m5_C180_a30_31.txt,varying,5,180,2,30,31,614,138.506,
varying_F2_m5_C180_a30_32.txt,varying,5,180,2,30,32,590,260.87,
varying_F2_m5_C180_a30_33.txt,varying,5,180,2,30,33,696,193.629,
varying_F2_m5_C180_a30_34.txt,varying,5,180,2,30,34,666,603.88,
varying_F2_m5_C180_a30_35.txt,varying,5,180,2,30,35,742,214.521,
varying_F2_m5_C180_a30_36.txt,varying,5,180,2,30,36,648,454.358,
varying_F2_m5_C180_a30_37.txt,varying,5,180,2,30,37,582,255.905,
varying_F2_m5_C180_a30_38.txt,varying,5,180,2,30,38,674,213.95,
varying_F2_m5_C180_a30_39.txt,varying,5,180,2,30,39,536,507.369,
varying_F2_m5_C180_a30_40.txt,varying,5,180,2,30,40,638,239.072,
varying_F2_m5_C180_a30_41.txt,varying,5,180,2,30,41,642,348.805,
varying_F2_m5_C180_a30_42.txt,varying,5,180,2,30,42,582,703.035,
varying_F2_m5_C180_a30_43.txt,varying,5,180,2,30,43,624,151.869,
varying_F2_m5_C180_a30_44.txt,varying,5,180,2,30,44,656,615.795,
varying_F2_m5_C180_a30_45.txt,varying,5,180,2,30,45,566,114.181,
varying_F2_m5_C180_a30_46.txt,varying,5,180,2,30,46,686,238.008,
varying_F2_m5_C180_a30_47.txt,varying,5,180,2,30,47,732,99.2591,
varying_F2_m5_C180_a30_48.txt,varying,5,180,2,30,48,750,107.747,
varying_F2_m5_C180_a30_49.txt,varying,5,180,2,30,49,712,201.162,
varying_F2_m10_C30_a3_0.txt,varying,10,30,2,3,0,50,41.6632,
varying_F2_m10_C30_a3_1.txt,varying,10,30,2,3,1,50,54.6885,
varying_F2_m10_C30_a3_2.txt,varying,10,30,2,3,2,112,30.2344,
varying_F2_m10_C30_a3_3.txt,varying,10,30,2,3,3,68,88.6423,
varying_F2_m10_C30_a3_4.txt,varying,10,30,2,3,4,72,28.5798,
varying_F2_m10_C30_a3_5.txt,varying,10,30,2,3,5,84,21.0786,
varying_F2_m10_C30_a3_6.txt,varying,10,30,2,3,6,68,40.7322,
varying_F2_m10_C30_a3_7.txt,varying,10,30,2,3,7,88,28.998,
varying_F2_m10_C30_a3_8.txt,varying,10,30,2,3,8,110,21.4309,
varying_F2_m10_C30_a3_9.txt,varying,10,30,2,3,9,66,11.7065,
varying_F2_m10_C30_a3_10.txt,varying,10,30,2,3,10,90,26.3661,
varying_F2_m10_C30_a3_11.txt,varying,10,30,2,3,11,106,33.2329,
varying_F2_m10_C30_a3_12.txt,varying,10,30,2,3,12,82,31.3011,
varying_F2_m10_C30_a3_13.txt,varying,10,30,2,3,13,100,36.8789,
varying_F2_m10_C30_a3_14.txt,varying,10,30,2,3,14,94,5.7395,
varying_F2_m10_C30_a3_15.txt,varying,10,30,2,3,15,26,94.5164,
varying_F2_m10_C30_a3_16.txt,varying,10,30,2,3,16,82,52.1775,
varying_F2_m10_C30_a3_17.txt,varying,10,30,2,3,17,58,77.2271,
varying_F2_m10_C30_a3_18.txt,varying,10,30,2,3,18,94,21.223,
varying_F2_m10_C30_a3_19.txt,varying,10,30,2,3,19,88,15.7382,
varying_F2_m10_C30_a3_20.txt,varying,10,30,2,3,20,84,85.0013,
varying_F2_m10_C30_a3_21.txt,varying,10,30,2,3,21,96,4.5489,
varying_F2_m10_C30_a3_22.txt,varying,10,30,2,3,22,102,82.8273,
varying_F2_m10_C30_a3_23.txt,varying,10,30,2,3,23,82,2.9493,
varying_F2_m10_C30_a3_24.txt,varying,10,30,2,3,24,60,58.5062,
varying_F2_m10_C30_a3_25.txt,varying,10,30,2,3,25,66,11.7511,
varying_F2_m10_C30_a3_26.txt,varying,10,30,2,3,26,88,44.0382,
varying_F2_m10_C30_a3_27.txt,varying,10,30,2,3,27,126,19.834,
varying_F2_m10_C30_a3_28.txt,varying,10,30,2,3,28,98,853.951,
varying_F2_m10_C30_a3_29.txt,varying,10,30,2,3,29,42,36.6143,
varying_F2_m10_C30_a3_30.txt,varying,10,30,2,3,30,86,38.6598,
varying_F2_m10_C30_a3_31.txt,varying,10,30,2,3,31,116,35.2051,
varying_F2_m10_C30_a3_32.txt,varying,10,30,2,3,32,74,7.1179,
varying_F2_m10_C30_a3_33.txt,varying,10,30,2,3,33,58,35.4671,
varying_F2_m10_C30_a3_34.txt,varying,10,30,2,3,34,62,34.6997,
varying_F2_m10_C30_a3_35.txt,varying,10,30,2,3,35,68,24.3766,
varying_F2_m10_C30_a3_36.txt,varying,10,30,2,3,36,28,33.2838,
varying_F2_m10_C30_a3_37.txt,varying,10,30,2,3,37,64,83.7773,
varying_F2_m10_C30_a3_38.txt,varying,10,30,2,3,38,66,9.4063,
varying_F2_m10_C30_a3_39.txt,varying,10,30,2,3,39,84,31.1241,
varying_F2_m10_C30_a3_40.txt,varying,10,30,2,3,40,68,47.9206,
varying_F2_m10_C30_a3_41.txt,varying,10,30,2,3,41,88,36.6971,
varying_F2_m10_C30_a3_42.txt,varying,10,30,2,3,42,96,55.248,
varying_F2_m10_C30_a3_43.txt,varying,10,30,2,3,43,100,21.7042,
varying_F2_m10_C30_a3_44.txt,varying,10,30,2,3,44,64,27.4153,
varying_F2_m10_C30_a3_45.txt,varying,10,30,2,3,45,112,7.801,
varying_F2_m10_C30_a3_46.txt,varying,10,30,2,3,46,82,13.3659,
varying_F2_m10_C30_a3_47.txt,varying,10,30,2,3,47,70,45.4492,
varying_F2_m10_C30_a3_48.txt,varying,10,30,2,3,48,86,26.5926,
varying_F2_m10_C30_a3_49.txt,varying,10,30,2,3,49,92,38.7026,
varying_F2_m10_C30_a7_0.txt,varying,10,30,2,7,0,116,40.5423,
varying_F2_m10_C30_a7_1.txt,varying,10,30,2,7,1,76,118.865,
varying_F2_m10_C30_a7_2.txt,varying,10,30,2,7,2,142,42.0213,
varying_F2_m10_C30_a7_3.txt,varying,10,30,2,7,3,86,364.221,
varying_F2_m10_C30_a7_4.txt,varying,10,30,2,7,4,142,50.4315,
varying_F2_m10_C30_a7_5.txt,varying,10,30,2,7,5,116,57.7867,
varying_F2_m10_C30_a7_6.txt,varying,10,30,2,7,6,106,74.2327,
varying_F2_m10_C30_a7_7.txt,varying,10,30,2,7,7,100,76.4132,
