problem type,unit demand,num aisles,num cells,num articles,alpha,random seed,num pick positions,GS MIP cost,GS MIP time cplex [ms],Netw MIP cost,Netw MIP time cplex [ms]
SPRP with Scattered Storage,true,25,180,30,1,35,30,2466,38.1325,2466,6.6922
SPRP with Scattered Storage,true,25,180,30,1,36,30,2450,18.9006,2450,5.5056
SPRP with Scattered Storage,true,25,180,30,1,37,30,2172,53.4948,2172,5.7712
SPRP with Scattered Storage,true,25,180,30,1,38,30,2358,57.9874,2358,5.7163
SPRP with Scattered Storage,true,25,180,30,1,39,30,1806,67.75,1806,5.9856
SPRP with Scattered Storage,true,25,180,30,1,40,30,2442,41.3119,2442,6.3174
SPRP with Scattered Storage,true,25,180,30,1,41,30,2196,52.0103,2196,5.857
SPRP with Scattered Storage,true,25,180,30,1,42,30,1878,41.0441,1878,6.0829
SPRP with Scattered Storage,true,25,180,30,1,43,30,2632,42.5687,2632,6.2434
SPRP with Scattered Storage,true,25,180,30,1,44,30,2410,40.1763,2410,5.9844
SPRP with Scattered Storage,true,25,180,30,1,45,30,2188,118.903,2188,7.4915
SPRP with Scattered Storage,true,25,180,30,1,46,30,2614,80.8136,2614,7.1791
SPRP with Scattered Storage,true,25,180,30,1,47,30,2014,45.5229,2014,6.4584
SPRP with Scattered Storage,true,25,180,30,1,48,30,2292,45.0927,2292,6.4843
SPRP with Scattered Storage,true,25,180,30,1,49,30,2292,27.5418,2292,6.2832
SPRP with Scattered Storage,true,50,30,3,1,0,3,270,85.443,270,7.4236
SPRP with Scattered Storage,true,50,30,3,1,1,3,178,44.9989,178,4.9004
SPRP with Scattered Storage,true,50,30,3,1,2,3,294,42.6977,294,7.0655
SPRP with Scattered Storage,true,50,30,3,1,3,3,136,25.6884,136,2.7009
SPRP with Scattered Storage,true,50,30,3,1,4,3,168,17.9002,168,6.3985
SPRP with Scattered Storage,true,50,30,3,1,5,3,266,87.8733,266,7.8757
SPRP with Scattered Storage,true,50,30,3,1,6,3,174,14.6509,174,6.9674
SPRP with Scattered Storage,true,50,30,3,1,7,3,234,44.7696,234,8.3821
SPRP with Scattered Storage,true,50,30,3,1,8,3,234,48.1507,234,15.5044
SPRP with Scattered Storage,true,50,30,3,1,9,3,238,226.157,238,7.9771
SPRP with Scattered Storage,true,50,30,3,1,10,3,238,227.224,238,8.024
SPRP with Scattered Storage,true,50,30,3,1,11,3,244,43.7022,244,6.6185
SPRP with Scattered Storage,true,50,30,3,1,12,3,264,33.9452,264,8.5248
SPRP with Scattered Storage,true,50,30,3,1,13,3,238,18.8033,238,7.0544
SPRP with Scattered Storage,true,50,30,3,1,14,3,274,153.66,274,8.1086
SPRP with Scattered Storage,true,50,30,3,1,15,3,190,5.9919,190,5.9342
SPRP with Scattered Storage,true,50,30,3,1,16,3,306,73.2646,306,9.5411
SPRP with Scattered Storage,true,50,30,3,1,17,3,192,5.6094,192,9.1926
SPRP with Scattered Storage,true,50,30,3,1,18,3,294,7.8284,294,7.5604
SPRP with Scattered Storage,true,50,30,3,1,19,3,308,270.025,308,7.1681
SPRP with Scattered Storage,true,50,30,3,1,20,3,238,115.783,238,6.7275
SPRP with Scattered Storage,true,50,30,3,1,21,3,274,73.6619,274,8.4098
SPRP with Scattered Storage,true,50,30,3,1,22,3,190,37.2954,190,5.3947
SPRP with Scattered Storage,true,50,30,3,1,23,3,122,17.536,122,3.2129
SPRP with Scattered Storage,true,50,30,3,1,24,3,232,149.713,232,8.9926
SPRP with Scattered Storage,true,50,30,3,1,25,3,274,282.303,274,6.8897
SPRP with Scattered Storage,true,50,30,3,1,26,3,340,89.0653,340,9.5329
SPRP with Scattered Storage,true,50,30,3,1,27,3,260,77.2813,260,6.7183
SPRP with Scattered Storage,true,50,30,3,1,28,3,226,239.172,226,4.8811
SPRP with Scattered Storage,true,50,30,3,1,29,3,110,2.7299,110,4.1475
SPRP with Scattered Storage,true,50,30,3,1,30,3,240,7.6443,240,7.9685
SPRP with Scattered Storage,true,50,30,3,1,31,3,198,44.6881,198,7.7891
SPRP with Scattered Storage,true,50,30,3,1,32,3,212,65.834,212,7.4587
SPRP with Scattered Storage,true,50,30,3,1,33,3,154,34.5236,154,7.3954
SPRP with Scattered Storage,true,50,30,3,1,34,3,266,80.1743,266,8.4971
SPRP with Scattered Storage,true,50,30,3,1,35,3,194,43.3692,194,6.9052
SPRP with Scattered Storage,true,50,30,3,1,36,3,250,6.9471,250,10.5126
SPRP with Scattered Storage,true,50,30,3,1,37,3,220,113.705,220,6.2893
SPRP with Scattered Storage,true,50,30,3,1,38,3,254,121.911,254,7.2511
SPRP with Scattered Storage,true,50,30,3,1,39,3,344,139.129,344,8.9817
SPRP with Scattered Storage,true,50,30,3,1,40,3,258,58.8423,258,7.3802
SPRP with Scattered Storage,true,50,30,3,1,41,3,266,7.7776,266,8.4607
SPRP with Scattered Storage,true,50,30,3,1,42,3,350,39.3063,350,9.6786
SPRP with Scattered Storage,true,50,30,3,1,43,3,294,1625.05,294,7.5186
SPRP with Scattered Storage,true,50,30,3,1,44,3,128,14.1883,128,3.733
SPRP with Scattered Storage,true,50,30,3,1,45,3,186,54.7427,186,7.8044
SPRP with Scattered Storage,true,50,30,3,1,46,3,278,84.6291,278,6.1528
SPRP with Scattered Storage,true,50,30,3,1,47,3,284,19.3375,284,7.7616
SPRP with Scattered Storage,true,50,30,3,1,48,3,150,10.315,150,5.6108
SPRP with Scattered Storage,true,50,30,3,1,49,3,162,51.3521,162,4.0655
SPRP with Scattered Storage,true,50,30,7,1,0,7,408,155.944,408,8.658
SPRP with Scattered Storage,true,50,30,7,1,1,7,332,72.8868,332,6.4089
SPRP with Scattered Storage,true,50,30,7,1,2,7,398,100.744,398,9.3194
SPRP with Scattered Storage,true,50,30,7,1,3,7,224,45.9432,224,4.7073
SPRP with Scattered Storage,true,50,30,7,1,4,7,322,88.3817,322,9.0702
SPRP with Scattered Storage,true,50,30,7,1,5,7,398,69.8227,398,8.1123
SPRP with Scattered Storage,true,50,30,7,1,6,7,318,85.2665,318,7.367
SPRP with Scattered Storage,true,50,30,7,1,7,7,382,70.5719,382,17.3775
SPRP with Scattered Storage,true,50,30,7,1,8,7,380,66.7903,380,8.1482
SPRP with Scattered Storage,true,50,30,7,1,9,7,358,113.314,358,8.7562
SPRP with Scattered Storage,true,50,30,7,1,10,7,292,203.708,292,7.852
SPRP with Scattered Storage,true,50,30,7,1,11,7,384,140.137,384,7.7374
SPRP with Scattered Storage,true,50,30,7,1,12,7,384,19.2669,384,8.3792
SPRP with Scattered Storage,true,50,30,7,1,13,7,370,44.6422,370,8.6868
SPRP with Scattered Storage,true,50,30,7,1,14,7,416,130.931,416,9.8191
SPRP with Scattered Storage,true,50,30,7,1,15,7,332,183.491,332,7.598
SPRP with Scattered Storage,true,50,30,7,1,16,7,444,109.06,444,10.0132
SPRP with Scattered Storage,true,50,30,7,1,17,7,344,67.3361,344,8.8756
SPRP with Scattered Storage,true,50,30,7,1,18,7,410,113.775,410,10.5273
SPRP with Scattered Storage,true,50,30,7,1,19,7,384,437.188,384,8.2693
SPRP with Scattered Storage,true,50,30,7,1,20,7,308,31.6769,308,7.0524
SPRP with Scattered Storage,true,50,30,7,1,21,7,392,109.566,392,8.8137
SPRP with Scattered Storage,true,50,30,7,1,22,7,358,77.5928,358,9.6578
SPRP with Scattered Storage,true,50,30,7,1,23,7,328,144.071,328,7.5101
SPRP with Scattered Storage,true,50,30,7,1,24,7,338,133.423,338,8.0181
SPRP with Scattered Storage,true,50,30,7,1,25,7,358,121.072,358,7.4059
SPRP with Scattered Storage,true,50,30,7,1,26,7,394,216.359,394,8.8083
SPRP with Scattered Storage,true,50,30,7,1,27,7,378,60.6098,378,7.3696
SPRP with Scattered Storage,true,50,30,7,1,28,7,272,36.8422,272,5.0074
SPRP with Scattered Storage,true,50,30,7,1,29,7,314,150.752,314,9.0187
SPRP with Scattered Storage,true,50,30,7,1,30,7,374,304.464,374,9.0813
SPRP with Scattered Storage,true,50,30,7,1,31,7,358,99.5434,358,7.4736
SPRP with Scattered Storage,true,50,30,7,1,32,7,374,49.8404,374,8.3896
SPRP with Scattered Storage,true,50,30,7,1,33,7,306,74.1848,306,12.3707
SPRP with Scattered Storage,true,50,30,7,1,34,7,308,63.5743,308,8.2008
SPRP with Scattered Storage,true,50,30,7,1,35,7,312,52.7088,312,8.654
SPRP with Scattered Storage,true,50,30,7,1,36,7,350,146.247,350,7.3956
SPRP with Scattered Storage,true,50,30,7,1,37,7,336,35.4442,336,7.7905
SPRP with Scattered Storage,true,50,30,7,1,38,7,394,78.8268,394,11.3602
SPRP with Scattered Storage,true,50,30,7,1,39,7,438,39.7522,438,8.4298
SPRP with Scattered Storage,true,50,30,7,1,40,7,322,121.329,322,10.0651
SPRP with Scattered Storage,true,50,30,7,1,41,7,342,21.7023,342,9.7714
SPRP with Scattered Storage,true,50,30,7,1,42,7,418,164.929,418,7.5598
SPRP with Scattered Storage,true,50,30,7,1,43,7,362,165.573,362,7.5968
SPRP with Scattered Storage,true,50,30,7,1,44,7,326,75.4584,326,7.9612
SPRP with Scattered Storage,true,50,30,7,1,45,7,216,36.0227,216,14.9764
SPRP with Scattered Storage,true,50,30,7,1,46,7,330,133.463,330,7.6749
SPRP with Scattered Storage,true,50,30,7,1,47,7,404,152.014,404,8.3517
SPRP with Scattered Storage,true,50,30,7,1,48,7,360,102.566,360,9.0679
SPRP with Scattered Storage,true,50,30,7,1,49,7,198,28.266,198,5.3166
SPRP with Scattered Storage,true,50,30,15,1,0,15,498,175.552,498,10.029
SPRP with Scattered Storage,true,50,30,15,1,1,15,464,25.5527,464,7.8553
SPRP with Scattered Storage,true,50,30,15,1,2,15,536,56.7771,536,9.6421
SPRP with Scattered Storage,true,50,30,15,1,3,15,432,287.554,432,9.6469
SPRP with Scattered Storage,true,50,30,15,1,4,15,516,294.696,516,10.259
SPRP with Scattered Storage,true,50,30,15,1,5,15,544,218.115,544,9.4961
SPRP with Scattered Storage,true,50,30,15,1,6,15,478,135.467,478,25.4303
SPRP with Scattered Storage,true,50,30,15,1,7,15,524,63.9688,524,14.7557
SPRP with Scattered Storage,true,50,30,15,1,8,15,500,90.3384,500,10.0822
SPRP with Scattered Storage,true,50,30,15,1,9,15,488,89.0259,488,10.5294
SPRP with Scattered Storage,true,50,30,15,1,10,15,454,36.8518,454,8.7825
SPRP with Scattered Storage,true,50,30,15,1,11,15,474,47.8922,474,10.3749
SPRP with Scattered Storage,true,50,30,15,1,12,15,510,42.2038,510,10.9173
SPRP with Scattered Storage,true,50,30,15,1,13,15,512,45.099,512,9.2462
SPRP with Scattered Storage,true,50,30,15,1,14,15,552,115.707,552,10.8362
SPRP with Scattered Storage,true,50,30,15,1,15,15,476,329.756,476,10.024
SPRP with Scattered Storage,true,50,30,15,1,16,15,552,60.3811,552,10.4557
SPRP with Scattered Storage,true,50,30,15,1,17,15,466,72.1831,466,10.2377
SPRP with Scattered Storage,true,50,30,15,1,18,15,544,119.549,544,9.5443
SPRP with Scattered Storage,true,50,30,15,1,19,15,486,157.633,486,10.4763
SPRP with Scattered Storage,true,50,30,15,1,20,15,476,52.074,476,9.4659
SPRP with Scattered Storage,true,50,30,15,1,21,15,452,225.388,452,9.375
SPRP with Scattered Storage,true,50,30,15,1,22,15,486,180.578,486,10.2629
SPRP with Scattered Storage,true,50,30,15,1,23,15,446,106.566,446,12.1771
SPRP with Scattered Storage,true,50,30,15,1,24,15,498,57.9587,498,21.5823
SPRP with Scattered Storage,true,50,30,15,1,25,15,544,107.701,544,10.3832
SPRP with Scattered Storage,true,50,30,15,1,26,15,570,50.5348,570,9.6943
SPRP with Scattered Storage,true,50,30,15,1,27,15,484,65.9417,484,9.8828
SPRP with Scattered Storage,true,50,30,15,1,28,15,446,111.013,446,8.4484
SPRP with Scattered Storage,true,50,30,15,1,29,15,396,82.3662,396,10.3945
SPRP with Scattered Storage,true,50,30,15,1,30,15,482,581.948,482,11.6797
SPRP with Scattered Storage,true,50,30,15,1,31,15,524,62.2976,524,18.2332
SPRP with Scattered Storage,true,50,30,15,1,32,15,514,109.98,514,10.1419
SPRP with Scattered Storage,true,50,30,15,1,33,15,476,119.463,476,8.3198
SPRP with Scattered Storage,true,50,30,15,1,34,15,482,109.922,482,10.7243
SPRP with Scattered Storage,true,50,30,15,1,35,15,540,136.008,540,10.2295
SPRP with Scattered Storage,true,50,30,15,1,36,15,506,200.815,506,10.1483
SPRP with Scattered Storage,true,50,30,15,1,37,15,462,144.988,462,10.0863
SPRP with Scattered Storage,true,50,30,15,1,38,15,564,103.681,564,9.7977
SPRP with Scattered Storage,true,50,30,15,1,39,15,528,67.1835,528,22.4338
SPRP with Scattered Storage,true,50,30,15,1,40,15,470,119.952,470,9.7916
SPRP with Scattered Storage,true,50,30,15,1,41,15,474,185.287,474,10.6673
SPRP with Scattered Storage,true,50,30,15,1,42,15,552,131.73,552,11.2886
SPRP with Scattered Storage,true,50,30,15,1,43,15,458,105.576,458,10.1574
SPRP with Scattered Storage,true,50,30,15,1,44,15,470,113.659,470,9.782
SPRP with Scattered Storage,true,50,30,15,1,45,15,458,70.2067,458,11.2205
SPRP with Scattered Storage,true,50,30,15,1,46,15,422,108.147,422,9.7255
SPRP with Scattered Storage,true,50,30,15,1,47,15,564,73.3501,564,9.7396
SPRP with Scattered Storage,true,50,30,15,1,48,15,498,72.3405,498,10.3988
SPRP with Scattered Storage,true,50,30,15,1,49,15,482,85.2253,482,10.4746
SPRP with Scattered Storage,true,50,30,30,1,0,30,714,57.6372,714,24.6116
SPRP with Scattered Storage,true,50,30,30,1,1,30,738,49.4027,738,12.462
SPRP with Scattered Storage,true,50,30,30,1,2,30,732,86.4999,732,12.3202
SPRP with Scattered Storage,true,50,30,30,1,3,30,624,60.317,624,12.1111
SPRP with Scattered Storage,true,50,30,30,1,4,30,762,136.794,762,13.9418
SPRP with Scattered Storage,true,50,30,30,1,5,30,756,110.267,756,15.6168
SPRP with Scattered Storage,true,50,30,30,1,6,30,702,102.561,702,12.0003
SPRP with Scattered Storage,true,50,30,30,1,7,30,738,119.577,738,14.1637
SPRP with Scattered Storage,true,50,30,30,1,8,30,718,86.8673,718,12.1966
SPRP with Scattered Storage,true,50,30,30,1,9,30,712,65.6952,712,12.7146
SPRP with Scattered Storage,true,50,30,30,1,10,30,674,93.4364,674,12.3447
SPRP with Scattered Storage,true,50,30,30,1,11,30,658,71.7132,658,13.1342
SPRP with Scattered Storage,true,50,30,30,1,12,30,756,113.535,756,16.2971
SPRP with Scattered Storage,true,50,30,30,1,13,30,732,135.894,732,12.2741
SPRP with Scattered Storage,true,50,30,30,1,14,30,730,89.579,730,13.1672
SPRP with Scattered Storage,true,50,30,30,1,15,30,690,57.5448,690,12.5007
SPRP with Scattered Storage,true,50,30,30,1,16,30,760,69.9671,760,17.6005
SPRP with Scattered Storage,true,50,30,30,1,17,30,644,106.725,644,12.5407
SPRP with Scattered Storage,true,50,30,30,1,18,30,754,107.552,754,13.2334
SPRP with Scattered Storage,true,50,30,30,1,19,30,702,99.3369,702,14.6791
SPRP with Scattered Storage,true,50,30,30,1,20,30,678,97.4944,678,12.7449
SPRP with Scattered Storage,true,50,30,30,1,21,30,622,94.667,622,12.0443
SPRP with Scattered Storage,true,50,30,30,1,22,30,672,83.5493,672,12.7466
SPRP with Scattered Storage,true,50,30,30,1,23,30,618,59.8527,618,11.78
SPRP with Scattered Storage,true,50,30,30,1,24,30,692,71.5076,692,18.6063
SPRP with Scattered Storage,true,50,30,30,1,25,30,712,86.4127,712,13.3544
SPRP with Scattered Storage,true,50,30,30,1,26,30,782,88.9669,782,13.0109
SPRP with Scattered Storage,true,50,30,30,1,27,30,624,45.2064,624,11.7038
SPRP with Scattered Storage,true,50,30,30,1,28,30,708,193.811,708,12.6658
SPRP with Scattered Storage,true,50,30,30,1,29,30,634,94.296,634,11.8658
SPRP with Scattered Storage,true,50,30,30,1,30,30,714,93.6236,714,13.6788
SPRP with Scattered Storage,true,50,30,30,1,31,30,742,152.18,742,12.6919
SPRP with Scattered Storage,true,50,30,30,1,32,30,716,93.4889,716,12.7674
SPRP with Scattered Storage,true,50,30,30,1,33,30,694,58.194,694,17.2446
SPRP with Scattered Storage,true,50,30,30,1,34,30,678,83.5014,678,11.7452
SPRP with Scattered Storage,true,50,30,30,1,35,30,770,104.739,770,12.5156
SPRP with Scattered Storage,true,50,30,30,1,36,30,692,90.6822,692,14.0449
SPRP with Scattered Storage,true,50,30,30,1,37,30,668,45.419,668,11.8835
SPRP with Scattered Storage,true,50,30,30,1,38,30,846,92.5404,846,13.1
SPRP with Scattered Storage,true,50,30,30,1,39,30,708,175.376,708,12.3915
SPRP with Scattered Storage,true,50,30,30,1,40,30,660,83.7606,660,12.4834
SPRP with Scattered Storage,true,50,30,30,1,41,30,710,118.46,710,12.99
SPRP with Scattered Storage,true,50,30,30,1,42,30,726,64.3989,726,13.0986
SPRP with Scattered Storage,true,50,30,30,1,43,30,686,69.5276,686,19.6797
SPRP with Scattered Storage,true,50,30,30,1,44,30,686,114.484,686,11.8824
SPRP with Scattered Storage,true,50,30,30,1,45,30,698,83.3361,698,12.3456
SPRP with Scattered Storage,true,50,30,30,1,46,30,674,89.2379,674,12.8079
SPRP with Scattered Storage,true,50,30,30,1,47,30,758,95.1458,758,13.3124
SPRP with Scattered Storage,true,50,30,30,1,48,30,686,174.44,686,12.202
SPRP with Scattered Storage,true,50,30,30,1,49,30,660,32.2771,660,12.769
SPRP with Scattered Storage,true,50,60,3,1,0,3,272,28.4378,272,3.6369
SPRP with Scattered Storage,true,50,60,3,1,1,3,348,22.2999,348,6.4608
SPRP with Scattered Storage,true,50,60,3,1,2,3,372,32.2509,372,7.4222
SPRP with Scattered Storage,true,50,60,3,1,3,3,312,38.2203,312,7.1711
SPRP with Scattered Storage,true,50,60,3,1,4,3,240,15.3369,240,14.9348
SPRP with Scattered Storage,true,50,60,3,1,5,3,314,22.5638,314,7.5578
SPRP with Scattered Storage,true,50,60,3,1,6,3,356,156.899,356,7.6531
SPRP with Scattered Storage,true,50,60,3,1,7,3,272,46.56,272,8.1922
SPRP with Scattered Storage,true,50,60,3,1,8,3,262,241.565,262,9.088
SPRP with Scattered Storage,true,50,60,3,1,9,3,306,341.642,306,8.6457
SPRP with Scattered Storage,true,50,60,3,1,10,3,354,56.1586,354,7.0759
SPRP with Scattered Storage,true,50,60,3,1,11,3,352,1254.01,352,8.1522
SPRP with Scattered Storage,true,50,60,3,1,12,3,288,7.1958,288,7.0666
SPRP with Scattered Storage,true,50,60,3,1,13,3,388,582.482,388,7.8398
SPRP with Scattered Storage,true,50,60,3,1,14,3,282,56.3784,282,12.9255
SPRP with Scattered Storage,true,50,60,3,1,15,3,322,51.7589,322,14.5812
SPRP with Scattered Storage,true,50,60,3,1,16,3,348,222.335,348,7.6256
SPRP with Scattered Storage,true,50,60,3,1,17,3,234,44.8452,234,7.1206
SPRP with Scattered Storage,true,50,60,3,1,18,3,314,16.2425,314,8.7825
SPRP with Scattered Storage,true,50,60,3,1,19,3,392,50.308,392,18.1047
SPRP with Scattered Storage,true,50,60,3,1,20,3,266,15.2021,266,5.1484
SPRP with Scattered Storage,true,50,60,3,1,21,3,336,146.81,336,7.5925
SPRP with Scattered Storage,true,50,60,3,1,22,3,364,65.7293,364,5.3904
SPRP with Scattered Storage,true,50,60,3,1,23,3,318,184.568,318,6.5084
SPRP with Scattered Storage,true,50,60,3,1,24,3,330,22.433,330,8.3901
SPRP with Scattered Storage,true,50,60,3,1,25,3,266,154.746,266,4.3959
SPRP with Scattered Storage,true,50,60,3,1,26,3,346,124.956,346,8.4825
SPRP with Scattered Storage,true,50,60,3,1,27,3,330,451.621,330,6.7862
SPRP with Scattered Storage,true,50,60,3,1,28,3,366,950.824,366,5.9391
SPRP with Scattered Storage,true,50,60,3,1,29,3,328,175.872,328,6.5972
SPRP with Scattered Storage,true,50,60,3,1,30,3,416,160.724,416,9.2737
SPRP with Scattered Storage,true,50,60,3,1,31,3,354,39.5906,354,21.8625
SPRP with Scattered Storage,true,50,60,3,1,32,3,386,85.2454,386,8.2951
SPRP with Scattered Storage,true,50,60,3,1,33,3,376,115.52,376,8.7854
SPRP with Scattered Storage,true,50,60,3,1,34,3,350,743.361,350,8.46
SPRP with Scattered Storage,true,50,60,3,1,35,3,316,427.766,316,5.5679
SPRP with Scattered Storage,true,50,60,3,1,36,3,208,27.9562,208,8.2085
SPRP with Scattered Storage,true,50,60,3,1,37,3,414,251.868,414,8.4954
SPRP with Scattered Storage,true,50,60,3,1,38,3,308,17.242,308,6.7218
SPRP with Scattered Storage,true,50,60,3,1,39,3,334,41.3141,334,8.7905
SPRP with Scattered Storage,true,50,60,3,1,40,3,284,63.1936,284,5.454
SPRP with Scattered Storage,true,50,60,3,1,41,3,262,33.0158,262,5.7466
SPRP with Scattered Storage,true,50,60,3,1,42,3,272,28.9701,272,14.1256
SPRP with Scattered Storage,true,50,60,3,1,43,3,314,51.8451,314,5.9685
SPRP with Scattered Storage,true,50,60,3,1,44,3,314,73.7662,314,5.9162
SPRP with Scattered Storage,true,50,60,3,1,45,3,354,164.005,354,7.0001
SPRP with Scattered Storage,true,50,60,3,1,46,3,316,77.6303,316,8.1862
SPRP with Scattered Storage,true,50,60,3,1,47,3,394,136.712,394,8.5507
SPRP with Scattered Storage,true,50,60,3,1,48,3,318,77.3534,318,5.0865
SPRP with Scattered Storage,true,50,60,3,1,49,3,370,76.9642,370,21.3854
SPRP with Scattered Storage,true,50,60,7,1,0,7,548,137.057,548,10.532
SPRP with Scattered Storage,true,50,60,7,1,1,7,466,313.395,466,8.2247
SPRP with Scattered Storage,true,50,60,7,1,2,7,594,171.017,594,9.0262
SPRP with Scattered Storage,true,50,60,7,1,3,7,392,92.0063,392,14.8528
SPRP with Scattered Storage,true,50,60,7,1,4,7,340,88.755,340,6.7538
SPRP with Scattered Storage,true,50,60,7,1,5,7,430,77.445,430,7.6484
SPRP with Scattered Storage,true,50,60,7,1,6,7,502,188.972,502,7.9187
SPRP with Scattered Storage,true,50,60,7,1,7,7,422,44.1371,422,7.9187
SPRP with Scattered Storage,true,50,60,7,1,8,7,456,175.371,456,9.2539
SPRP with Scattered Storage,true,50,60,7,1,9,7,530,325.937,530,8.7038
SPRP with Scattered Storage,true,50,60,7,1,10,7,564,98.2743,564,7.1865
