filename,num_aisles,num_cells,alpha,articles,seed,objective,DP time [ms],NF time [ms],TSP time [ms]
unit_F1_m5_C30_a3_0.txt,5,30,1,3,0,60,0.0874,6.4596,1.25
unit_F1_m5_C30_a3_1.txt,5,30,1,3,1,62,0.0926,1.9562,0.63
unit_F1_m5_C30_a3_2.txt,5,30,1,3,2,68,0.1351,2.1632,0.78
unit_F1_m5_C30_a3_3.txt,5,30,1,3,3,60,0.1245,4.0694,0.94
unit_F1_m5_C30_a3_4.txt,5,30,1,3,4,88,0.1296,4.2052,0.78
unit_F1_m5_C30_a3_5.txt,5,30,1,3,5,54,0.1327,5.5875,0.47
unit_F1_m5_C30_a3_6.txt,5,30,1,3,6,94,0.1415,5.389,0.47
unit_F1_m5_C30_a3_7.txt,5,30,1,3,7,88,0.1367,4.2682,0.47
unit_F1_m5_C30_a3_8.txt,5,30,1,3,8,78,0.1371,1.4238,0.47
unit_F1_m5_C30_a3_9.txt,5,30,1,3,9,98,0.1451,1.9465,0.63
unit_F1_m5_C30_a3_10.txt,5,30,1,3,10,46,0.0716,1.2584,0.78
unit_F1_m5_C30_a3_11.txt,5,30,1,3,11,88,0.1287,1.9771,1.09
unit_F1_m5_C30_a3_12.txt,5,30,1,3,12,76,0.168,1.9375,0
unit_F1_m5_C30_a3_13.txt,5,30,1,3,13,68,0.116,1.6211,1.09
unit_F1_m5_C30_a3_14.txt,5,30,1,3,14,50,0.0597,1.39,0.31
unit_F1_m5_C30_a3_15.txt,5,30,1,3,15,68,0.1108,1.2979,0.31
unit_F1_m5_C30_a3_16.txt,5,30,1,3,16,68,0.107,1.598,0.63
unit_F1_m5_C30_a3_17.txt,5,30,1,3,17,88,0.0688,1.0383,0.16
unit_F1_m5_C30_a3_18.txt,5,30,1,3,18,64,0.0913,1.1613,0.47
unit_F1_m5_C30_a3_19.txt,5,30,1,3,19,88,0.1354,5.2743,0.16
unit_F1_m5_C30_a3_20.txt,5,30,1,3,20,54,0.0891,3.8513,0.47
unit_F1_m5_C30_a3_21.txt,5,30,1,3,21,70,0.0721,2.9003,0.16
unit_F1_m5_C30_a3_22.txt,5,30,1,3,22,46,0.0555,4.2052,0.47
unit_F1_m5_C30_a3_23.txt,5,30,1,3,23,58,0.0619,1.5475,0.63
unit_F1_m5_C30_a3_24.txt,5,30,1,3,24,56,0.0757,1.1631,0.47
unit_F1_m5_C30_a3_25.txt,5,30,1,3,25,44,0.0616,1.2223,0.16
unit_F1_m5_C30_a3_26.txt,5,30,1,3,26,76,0.1018,1.4345,0.16
unit_F1_m5_C30_a3_27.txt,5,30,1,3,27,68,0.1053,1.4364,0.16
unit_F1_m5_C30_a3_28.txt,5,30,1,3,28,76,0.0881,1.0959,0.63
unit_F1_m5_C30_a3_29.txt,5,30,1,3,29,68,0.0955,1.5013,0
unit_F1_m5_C30_a3_30.txt,5,30,1,3,30,62,0.1233,1.5029,0.78
unit_F1_m5_C30_a3_31.txt,5,30,1,3,31,70,0.0829,1.0586,0.31
unit_F1_m5_C30_a3_32.txt,5,30,1,3,32,82,0.1465,1.4772,0.63
unit_F1_m5_C30_a3_33.txt,5,30,1,3,33,82,0.1314,1.8678,0.63
unit_F1_m5_C30_a3_34.txt,5,30,1,3,34,66,0.0693,1.0528,0.31
unit_F1_m5_C30_a3_35.txt,5,30,1,3,35,84,0.1046,1.3188,0.47
unit_F1_m5_C30_a3_36.txt,5,30,1,3,36,38,0.0733,3.6251,0.47
unit_F1_m5_C30_a3_37.txt,5,30,1,3,37,86,0.2003,1.6807,0.31
unit_F1_m5_C30_a3_38.txt,5,30,1,3,38,70,0.1261,1.6555,0.31
unit_F1_m5_C30_a3_39.txt,5,30,1,3,39,98,0.0666,3.9208,0.78
unit_F1_m5_C30_a3_40.txt,5,30,1,3,40,68,0.1002,3.562,0.47
unit_F1_m5_C30_a3_41.txt,5,30,1,3,41,60,0.0844,1.3269,1.09
unit_F1_m5_C30_a3_42.txt,5,30,1,3,42,66,0.1012,1.6978,1.09
unit_F1_m5_C30_a3_43.txt,5,30,1,3,43,48,0.0625,1.0931,0.47
unit_F1_m5_C30_a3_44.txt,5,30,1,3,44,68,0.1067,1.5599,1.09
unit_F1_m5_C30_a3_45.txt,5,30,1,3,45,82,0.1121,4.3552,0.63
unit_F1_m5_C30_a3_46.txt,5,30,1,3,46,78,0.0852,3.6467,0.31
unit_F1_m5_C30_a3_47.txt,5,30,1,3,47,84,0.1475,4.7522,0.16
unit_F1_m5_C30_a3_48.txt,5,30,1,3,48,56,0.074,3.2384,0.47
unit_F1_m5_C30_a3_49.txt,5,30,1,3,49,70,0.112,3.798,1.41
unit_F1_m5_C30_a7_0.txt,5,30,1,7,0,92,0.1529,3.6461,0.94
unit_F1_m5_C30_a7_1.txt,5,30,1,7,1,78,0.1703,8.711,0.63
unit_F1_m5_C30_a7_2.txt,5,30,1,7,2,114,0.158,2.7591,0.63
unit_F1_m5_C30_a7_3.txt,5,30,1,7,3,98,0.1548,2.0886,0.78
unit_F1_m5_C30_a7_4.txt,5,30,1,7,4,88,0.1491,2.3585,0.16
unit_F1_m5_C30_a7_5.txt,5,30,1,7,5,92,0.1467,2.6777,0.63
unit_F1_m5_C30_a7_6.txt,5,30,1,7,6,114,0.1612,4.0662,0.63
unit_F1_m5_C30_a7_7.txt,5,30,1,7,7,96,0.1669,2.4775,0.78
unit_F1_m5_C30_a7_8.txt,5,30,1,7,8,84,0.1695,2.6579,0.31
unit_F1_m5_C30_a7_9.txt,5,30,1,7,9,102,0.1743,2.7887,0.31
unit_F1_m5_C30_a7_10.txt,5,30,1,7,10,84,0.0949,1.9786,0.63
unit_F1_m5_C30_a7_11.txt,5,30,1,7,11,100,0.1766,3.7324,0.94
unit_F1_m5_C30_a7_12.txt,5,30,1,7,12,88,0.1737,3.4426,0.94
unit_F1_m5_C30_a7_13.txt,5,30,1,7,13,88,0.172,2.9104,0.31
unit_F1_m5_C30_a7_14.txt,5,30,1,7,14,88,0.0803,1.9742,0.31
unit_F1_m5_C30_a7_15.txt,5,30,1,7,15,94,0.1299,2.2044,0.78
unit_F1_m5_C30_a7_16.txt,5,30,1,7,16,88,0.1189,4.7814,1.25
unit_F1_m5_C30_a7_17.txt,5,30,1,7,17,108,0.0764,1.5257,0.47
unit_F1_m5_C30_a7_18.txt,5,30,1,7,18,86,0.1247,2.3854,0.31
unit_F1_m5_C30_a7_19.txt,5,30,1,7,19,118,0.189,4.8413,0.78
unit_F1_m5_C30_a7_20.txt,5,30,1,7,20,90,0.171,2.6379,0.94
unit_F1_m5_C30_a7_21.txt,5,30,1,7,21,90,0.1472,7.8662,0.47
unit_F1_m5_C30_a7_22.txt,5,30,1,7,22,86,0.1533,6.3584,0.78
unit_F1_m5_C30_a7_23.txt,5,30,1,7,23,98,0.18,2.3043,0.94
unit_F1_m5_C30_a7_24.txt,5,30,1,7,24,98,0.1724,3.345,0.47
unit_F1_m5_C30_a7_25.txt,5,30,1,7,25,96,0.1655,2.5687,0.31
unit_F1_m5_C30_a7_26.txt,5,30,1,7,26,88,0.118,2.2677,0.47
unit_F1_m5_C30_a7_27.txt,5,30,1,7,27,88,0.1285,2.1058,0.78
unit_F1_m5_C30_a7_28.txt,5,30,1,7,28,96,0.1079,2.0664,0.78
unit_F1_m5_C30_a7_29.txt,5,30,1,7,29,88,0.1523,3.3008,0.94
unit_F1_m5_C30_a7_30.txt,5,30,1,7,30,82,0.1502,7.8401,1.09
unit_F1_m5_C30_a7_31.txt,5,30,1,7,31,88,0.1272,6.9368,0.94
unit_F1_m5_C30_a7_32.txt,5,30,1,7,32,98,0.182,3.2555,1.09
unit_F1_m5_C30_a7_33.txt,5,30,1,7,33,96,0.1581,8.6442,0.63
unit_F1_m5_C30_a7_34.txt,5,30,1,7,34,98,0.1059,2.2074,0.78
unit_F1_m5_C30_a7_35.txt,5,30,1,7,35,88,0.1526,4.6105,0.47
unit_F1_m5_C30_a7_36.txt,5,30,1,7,36,104,0.1734,6.65,0.31
unit_F1_m5_C30_a7_37.txt,5,30,1,7,37,100,0.1587,7.63,0.94
unit_F1_m5_C30_a7_38.txt,5,30,1,7,38,88,0.1439,2.625,0.78
unit_F1_m5_C30_a7_39.txt,5,30,1,7,39,102,0.164,7.4646,1.41
unit_F1_m5_C30_a7_40.txt,5,30,1,7,40,86,0.1235,2.3004,0.63
unit_F1_m5_C30_a7_41.txt,5,30,1,7,41,86,0.1192,2.0951,0.94
unit_F1_m5_C30_a7_42.txt,5,30,1,7,42,86,0.1512,2.8781,0.47
unit_F1_m5_C30_a7_43.txt,5,30,1,7,43,88,0.1347,5.1197,0.63
unit_F1_m5_C30_a7_44.txt,5,30,1,7,44,88,0.1384,1.8622,0.78
unit_F1_m5_C30_a7_45.txt,5,30,1,7,45,108,0.1457,9.1629,0.31
unit_F1_m5_C30_a7_46.txt,5,30,1,7,46,86,0.1026,1.5024,0.16
unit_F1_m5_C30_a7_47.txt,5,30,1,7,47,104,0.1844,4.6866,0.47
unit_F1_m5_C30_a7_48.txt,5,30,1,7,48,88,0.1453,2.4701,0.78
unit_F1_m5_C30_a7_49.txt,5,30,1,7,49,96,0.1511,2.5433,0.78
unit_F1_m5_C30_a15_0.txt,5,30,1,15,0,150,0.2071,5.8784,3.91
unit_F1_m5_C30_a15_1.txt,5,30,1,15,1,144,0.2376,5.8255,14.38
unit_F1_m5_C30_a15_2.txt,5,30,1,15,2,134,0.1784,4.0634,6.56
unit_F1_m5_C30_a15_3.txt,5,30,1,15,3,128,0.1853,4.9256,11.88
unit_F1_m5_C30_a15_4.txt,5,30,1,15,4,136,0.2047,5.5497,5.94
unit_F1_m5_C30_a15_5.txt,5,30,1,15,5,134,0.2031,5.593,2.97
unit_F1_m5_C30_a15_6.txt,5,30,1,15,6,138,0.2075,17.753,10
unit_F1_m5_C30_a15_7.txt,5,30,1,15,7,124,0.1868,11.5115,7.03
unit_F1_m5_C30_a15_8.txt,5,30,1,15,8,138,0.1962,12.4678,10.16
unit_F1_m5_C30_a15_9.txt,5,30,1,15,9,140,0.2142,6.1921,5.31
unit_F1_m5_C30_a15_10.txt,5,30,1,15,10,136,0.2004,4.9059,5.16
unit_F1_m5_C30_a15_11.txt,5,30,1,15,11,112,0.2118,14.5885,4.22
unit_F1_m5_C30_a15_12.txt,5,30,1,15,12,130,0.2036,12.5146,4.38
unit_F1_m5_C30_a15_13.txt,5,30,1,15,13,120,0.194,4.0745,5.63
unit_F1_m5_C30_a15_14.txt,5,30,1,15,14,132,0.2086,4.8999,5.16
unit_F1_m5_C30_a15_15.txt,5,30,1,15,15,138,0.2223,7.0012,3.75
unit_F1_m5_C30_a15_16.txt,5,30,1,15,16,108,0.1697,3.5353,4.69
unit_F1_m5_C30_a15_17.txt,5,30,1,15,17,144,0.205,5.3184,4.53
unit_F1_m5_C30_a15_18.txt,5,30,1,15,18,150,0.2186,6.9237,3.44
unit_F1_m5_C30_a15_19.txt,5,30,1,15,19,148,0.2101,6.3526,5
unit_F1_m5_C30_a15_20.txt,5,30,1,15,20,138,0.2127,6.068,7.81
unit_F1_m5_C30_a15_21.txt,5,30,1,15,21,130,0.1818,4.521,5.31
unit_F1_m5_C30_a15_22.txt,5,30,1,15,22,130,0.1979,10.6999,4.22
unit_F1_m5_C30_a15_23.txt,5,30,1,15,23,132,0.1965,3.9194,7.66
unit_F1_m5_C30_a15_24.txt,5,30,1,15,24,108,0.1902,3.7799,5.31
unit_F1_m5_C30_a15_25.txt,5,30,1,15,25,126,0.1891,3.713,4.22
unit_F1_m5_C30_a15_26.txt,5,30,1,15,26,142,0.161,4.3846,5.16
unit_F1_m5_C30_a15_27.txt,5,30,1,15,27,136,0.2004,3.932,4.38
unit_F1_m5_C30_a15_28.txt,5,30,1,15,28,124,0.1774,4.1736,5.16
unit_F1_m5_C30_a15_29.txt,5,30,1,15,29,122,0.2163,5.6705,4.38
unit_F1_m5_C30_a15_30.txt,5,30,1,15,30,98,0.1963,4.9068,5.78
unit_F1_m5_C30_a15_31.txt,5,30,1,15,31,122,0.1818,5.1812,4.06
unit_F1_m5_C30_a15_32.txt,5,30,1,15,32,136,0.2025,5.2002,3.59
unit_F1_m5_C30_a15_33.txt,5,30,1,15,33,120,0.2181,5.0202,5.31
unit_F1_m5_C30_a15_34.txt,5,30,1,15,34,128,0.2013,5.7142,6.25
unit_F1_m5_C30_a15_35.txt,5,30,1,15,35,138,0.2139,5.9467,5.47
unit_F1_m5_C30_a15_36.txt,5,30,1,15,36,142,0.2078,4.9168,4.22
unit_F1_m5_C30_a15_37.txt,5,30,1,15,37,130,0.1765,4.5027,3.44
unit_F1_m5_C30_a15_38.txt,5,30,1,15,38,122,0.1659,3.8823,6.88
unit_F1_m5_C30_a15_39.txt,5,30,1,15,39,132,0.2012,5.8969,5
unit_F1_m5_C30_a15_40.txt,5,30,1,15,40,118,0.1462,3.57,5.78
unit_F1_m5_C30_a15_41.txt,5,30,1,15,41,104,0.1663,3.6525,3.75
unit_F1_m5_C30_a15_42.txt,5,30,1,15,42,106,0.1647,3.5603,7.97
unit_F1_m5_C30_a15_43.txt,5,30,1,15,43,116,0.1964,4.2772,6.72
unit_F1_m5_C30_a15_44.txt,5,30,1,15,44,110,0.1648,3.2235,8.28
unit_F1_m5_C30_a15_45.txt,5,30,1,15,45,118,0.1498,3.7821,7.03
unit_F1_m5_C30_a15_46.txt,5,30,1,15,46,120,0.1811,3.7758,5.63
unit_F1_m5_C30_a15_47.txt,5,30,1,15,47,134,0.2069,5.6672,7.5
unit_F1_m5_C30_a15_48.txt,5,30,1,15,48,132,0.1842,4.67,4.06
unit_F1_m5_C30_a15_49.txt,5,30,1,15,49,116,0.1746,4.1871,4.84
unit_F1_m5_C30_a30_0.txt,5,30,1,30,0,178,0.2283,6.6883,20.31
unit_F1_m5_C30_a30_1.txt,5,30,1,30,1,178,0.226,6.9315,20.78
unit_F1_m5_C30_a30_2.txt,5,30,1,30,2,180,0.2254,6.6192,9.84
unit_F1_m5_C30_a30_3.txt,5,30,1,30,3,156,0.2204,6.6787,12.5
unit_F1_m5_C30_a30_4.txt,5,30,1,30,4,164,0.2268,6.7966,25.94
unit_F1_m5_C30_a30_5.txt,5,30,1,30,5,176,0.2295,7.0856,44.53
unit_F1_m5_C30_a30_6.txt,5,30,1,30,6,164,0.2255,6.6438,23.59
unit_F1_m5_C30_a30_7.txt,5,30,1,30,7,148,0.2183,6.1071,13.75
unit_F1_m5_C30_a30_8.txt,5,30,1,30,8,170,0.2239,6.4299,19.53
unit_F1_m5_C30_a30_9.txt,5,30,1,30,9,160,0.2287,6.214,34.53
unit_F1_m5_C30_a30_10.txt,5,30,1,30,10,170,0.2361,6.4446,18.13
unit_F1_m5_C30_a30_11.txt,5,30,1,30,11,156,0.2305,6.8897,8.13
unit_F1_m5_C30_a30_12.txt,5,30,1,30,12,168,0.2258,6.2494,27.03
unit_F1_m5_C30_a30_13.txt,5,30,1,30,13,158,0.2342,14.7394,8.13
unit_F1_m5_C30_a30_14.txt,5,30,1,30,14,154,0.2218,6.0478,8.59
unit_F1_m5_C30_a30_15.txt,5,30,1,30,15,176,0.2359,6.6215,7.66
unit_F1_m5_C30_a30_16.txt,5,30,1,30,16,156,0.2065,5.964,8.13
unit_F1_m5_C30_a30_17.txt,5,30,1,30,17,168,0.2295,6.3971,409.06
unit_F1_m5_C30_a30_18.txt,5,30,1,30,18,178,0.2363,13.5403,17.97
unit_F1_m5_C30_a30_19.txt,5,30,1,30,19,182,0.231,6.5223,28.13
unit_F1_m5_C30_a30_20.txt,5,30,1,30,20,170,0.2391,6.595,11.72
unit_F1_m5_C30_a30_21.txt,5,30,1,30,21,162,0.2424,18.2164,25
unit_F1_m5_C30_a30_22.txt,5,30,1,30,22,176,0.2262,6.6146,12.66
unit_F1_m5_C30_a30_23.txt,5,30,1,30,23,162,0.227,5.4147,16.72
unit_F1_m5_C30_a30_24.txt,5,30,1,30,24,154,0.2172,5.7603,25.94
unit_F1_m5_C30_a30_25.txt,5,30,1,30,25,142,0.2073,5.5103,12.97
unit_F1_m5_C30_a30_26.txt,5,30,1,30,26,164,0.2204,5.5139,17.66
unit_F1_m5_C30_a30_27.txt,5,30,1,30,27,168,0.2266,6.2408,11.88
unit_F1_m5_C30_a30_28.txt,5,30,1,30,28,172,0.2402,6.6011,29.69
unit_F1_m5_C30_a30_29.txt,5,30,1,30,29,156,0.2224,6.1107,12.5
unit_F1_m5_C30_a30_30.txt,5,30,1,30,30,160,0.2306,19.6416,12.97
unit_F1_m5_C30_a30_31.txt,5,30,1,30,31,164,0.2267,18.5734,39.38
unit_F1_m5_C30_a30_32.txt,5,30,1,30,32,184,0.2292,6.5316,73.13
unit_F1_m5_C30_a30_33.txt,5,30,1,30,33,152,0.2197,5.5982,9.84
unit_F1_m5_C30_a30_34.txt,5,30,1,30,34,180,0.2316,14.8666,47.34
unit_F1_m5_C30_a30_35.txt,5,30,1,30,35,174,0.2352,18.8859,27.03
unit_F1_m5_C30_a30_36.txt,5,30,1,30,36,180,0.2376,6.0318,13.44
unit_F1_m5_C30_a30_37.txt,5,30,1,30,37,178,0.2321,14.1032,20.31
unit_F1_m5_C30_a30_38.txt,5,30,1,30,38,174,0.2287,15.5646,17.66
unit_F1_m5_C30_a30_39.txt,5,30,1,30,39,160,0.2352,6.5288,6.72
unit_F1_m5_C30_a30_40.txt,5,30,1,30,40,166,0.1917,16.7992,23.13
unit_F1_m5_C30_a30_41.txt,5,30,1,30,41,132,0.1903,4.9986,14.53
unit_F1_m5_C30_a30_42.txt,5,30,1,30,42,154,0.2037,5.9039,18.13
unit_F1_m5_C30_a30_43.txt,5,30,1,30,43,154,0.2272,6.1365,12.19
unit_F1_m5_C30_a30_44.txt,5,30,1,30,44,166,0.2155,5.688,11.88
unit_F1_m5_C30_a30_45.txt,5,30,1,30,45,162,0.2313,6.807,11.56
unit_F1_m5_C30_a30_46.txt,5,30,1,30,46,170,0.2174,6.2805,255.47
unit_F1_m5_C30_a30_47.txt,5,30,1,30,47,170,0.2254,6.6916,25.94
unit_F1_m5_C30_a30_48.txt,5,30,1,30,48,168,0.2265,6.6142,19.22
unit_F1_m5_C30_a30_49.txt,5,30,1,30,49,176,0.2319,6.5077,14.84
unit_F1_m5_C60_a3_0.txt,5,60,1,3,0,98,0.0824,1.0554,0.63
unit_F1_m5_C60_a3_1.txt,5,60,1,3,1,138,0.1119,1.2044,0.94
unit_F1_m5_C60_a3_2.txt,5,60,1,3,2,142,0.0852,1.24,0.78
unit_F1_m5_C60_a3_3.txt,5,60,1,3,3,148,0.1478,1.6065,0
unit_F1_m5_C60_a3_4.txt,5,60,1,3,4,110,0.1423,1.6172,0.78
unit_F1_m5_C60_a3_5.txt,5,60,1,3,5,122,0.1213,1.1285,0.47
unit_F1_m5_C60_a3_6.txt,5,60,1,3,6,118,0.1308,1.574,0.63
unit_F1_m5_C60_a3_7.txt,5,60,1,3,7,148,0.1256,3.4255,0.16
unit_F1_m5_C60_a3_8.txt,5,60,1,3,8,66,0.0549,3.072,0.47
unit_F1_m5_C60_a3_9.txt,5,60,1,3,9,62,0.0635,3.4672,0.31
unit_F1_m5_C60_a3_10.txt,5,60,1,3,10,112,0.1089,3.2606,0.31
unit_F1_m5_C60_a3_11.txt,5,60,1,3,11,134,0.0875,2.9417,0.47
unit_F1_m5_C60_a3_12.txt,5,60,1,3,12,88,0.1231,3.3638,0.78
unit_F1_m5_C60_a3_13.txt,5,60,1,3,13,136,0.0927,3.2207,0.63
unit_F1_m5_C60_a3_14.txt,5,60,1,3,14,130,0.1304,3.5806,0.47
unit_F1_m5_C60_a3_15.txt,5,60,1,3,15,142,0.098,2.8334,0.47
unit_F1_m5_C60_a3_16.txt,5,60,1,3,16,82,0.0728,3.1051,0.47
unit_F1_m5_C60_a3_17.txt,5,60,1,3,17,90,0.1299,3.962,0.47
unit_F1_m5_C60_a3_18.txt,5,60,1,3,18,144,0.0829,2.3654,1.09
unit_F1_m5_C60_a3_19.txt,5,60,1,3,19,106,0.0717,4.2161,0.31
unit_F1_m5_C60_a3_20.txt,5,60,1,3,20,106,0.107,1.2171,0.47
unit_F1_m5_C60_a3_21.txt,5,60,1,3,21,112,0.083,2.5307,0.16
unit_F1_m5_C60_a3_22.txt,5,60,1,3,22,136,0.0965,2.84,0.78
unit_F1_m5_C60_a3_23.txt,5,60,1,3,23,132,0.1175,3.4368,0.31
unit_F1_m5_C60_a3_24.txt,5,60,1,3,24,108,0.0602,0.7401,0.63
unit_F1_m5_C60_a3_25.txt,5,60,1,3,25,148,0.1135,1.4798,0.16
unit_F1_m5_C60_a3_26.txt,5,60,1,3,26,118,0.0477,0.8162,0.31
unit_F1_m5_C60_a3_27.txt,5,60,1,3,27,146,0.0954,1.348,0.47
unit_F1_m5_C60_a3_28.txt,5,60,1,3,28,124,0.0633,0.9308,0.47
unit_F1_m5_C60_a3_29.txt,5,60,1,3,29,160,0.1427,1.7745,0
unit_F1_m5_C60_a3_30.txt,5,60,1,3,30,102,0.1283,4.2947,0.16
unit_F1_m5_C60_a3_31.txt,5,60,1,3,31,136,0.1247,1.4222,0.16
unit_F1_m5_C60_a3_32.txt,5,60,1,3,32,136,0.1571,3.8183,0.78
unit_F1_m5_C60_a3_33.txt,5,60,1,3,33,142,0.0841,3.2757,0.16
unit_F1_m5_C60_a3_34.txt,5,60,1,3,34,126,0.123,1.3114,0.47
unit_F1_m5_C60_a3_35.txt,5,60,1,3,35,142,0.1095,3.7517,0.63
unit_F1_m5_C60_a3_36.txt,5,60,1,3,36,154,0.1465,4.6604,0.63
unit_F1_m5_C60_a3_37.txt,5,60,1,3,37,62,0.1653,3.9851,0.16
unit_F1_m5_C60_a3_38.txt,5,60,1,3,38,144,0.1062,3.6481,0.94
unit_F1_m5_C60_a3_39.txt,5,60,1,3,39,86,0.063,2.3222,0.47
unit_F1_m5_C60_a3_40.txt,5,60,1,3,40,134,0.1028,1.1067,0.63
unit_F1_m5_C60_a3_41.txt,5,60,1,3,41,136,0.1461,1.4989,0.94
unit_F1_m5_C60_a3_42.txt,5,60,1,3,42,130,0.108,3.3268,0.47
unit_F1_m5_C60_a3_43.txt,5,60,1,3,43,136,0.138,4.421,0.63
unit_F1_m5_C60_a3_44.txt,5,60,1,3,44,136,0.0818,3.1821,0.31
unit_F1_m5_C60_a3_45.txt,5,60,1,3,45,136,0.0979,1.069,0.16
unit_F1_m5_C60_a3_46.txt,5,60,1,3,46,116,0.1136,3.2016,0.63
unit_F1_m5_C60_a3_47.txt,5,60,1,3,47,126,0.142,3.9119,0.31
unit_F1_m5_C60_a3_48.txt,5,60,1,3,48,136,0.0837,3.4404,0.47
unit_F1_m5_C60_a3_49.txt,5,60,1,3,49,96,0.0779,1.1468,0.63
unit_F1_m5_C60_a7_0.txt,5,60,1,7,0,156,0.1543,7.6882,1.72
unit_F1_m5_C60_a7_1.txt,5,60,1,7,1,152,0.1753,1.9521,1.41
unit_F1_m5_C60_a7_2.txt,5,60,1,7,2,172,0.1001,2.0846,1.09
unit_F1_m5_C60_a7_3.txt,5,60,1,7,3,178,0.1806,10.1311,0.78
unit_F1_m5_C60_a7_4.txt,5,60,1,7,4,162,0.1629,3.2015,0.94
unit_F1_m5_C60_a7_5.txt,5,60,1,7,5,154,0.1501,2.4132,0.63
unit_F1_m5_C60_a7_6.txt,5,60,1,7,6,152,0.1758,2.6165,0.47
unit_F1_m5_C60_a7_7.txt,5,60,1,7,7,190,0.1859,3.3239,0.78
unit_F1_m5_C60_a7_8.txt,5,60,1,7,8,74,0.0566,1.2312,1.09
unit_F1_m5_C60_a7_9.txt,5,60,1,7,9,162,0.1892,3.1388,0.63
unit_F1_m5_C60_a7_10.txt,5,60,1,7,10,142,0.1111,4.0018,0.78
unit_F1_m5_C60_a7_11.txt,5,60,1,7,11,152,0.1374,2.5082,0.94
unit_F1_m5_C60_a7_12.txt,5,60,1,7,12,130,0.1633,8.0153,1.09
unit_F1_m5_C60_a7_13.txt,5,60,1,7,13,156,0.1568,8.2701,0.78
unit_F1_m5_C60_a7_14.txt,5,60,1,7,14,180,0.174,3.1011,0.31
unit_F1_m5_C60_a7_15.txt,5,60,1,7,15,154,0.1307,2.7142,1.09
unit_F1_m5_C60_a7_16.txt,5,60,1,7,16,158,0.1505,2.5101,1.56
unit_F1_m5_C60_a7_17.txt,5,60,1,7,17,172,0.1783,10.6141,1.25
unit_F1_m5_C60_a7_18.txt,5,60,1,7,18,148,0.1255,5.5621,0.94
unit_F1_m5_C60_a7_19.txt,5,60,1,7,19,194,0.185,10.6922,1.41
unit_F1_m5_C60_a7_20.txt,5,60,1,7,20,152,0.1203,1.7625,0.94
unit_F1_m5_C60_a7_21.txt,5,60,1,7,21,152,0.091,3.8124,1.41
unit_F1_m5_C60_a7_22.txt,5,60,1,7,22,152,0.1529,7.3734,0.78
unit_F1_m5_C60_a7_23.txt,5,60,1,7,23,142,0.1315,4.9076,0.47
unit_F1_m5_C60_a7_24.txt,5,60,1,7,24,146,0.0632,3.6028,0.78
unit_F1_m5_C60_a7_25.txt,5,60,1,7,25,168,0.1717,8.5071,0.47
unit_F1_m5_C60_a7_26.txt,5,60,1,7,26,160,0.1477,6.2494,0.94
unit_F1_m5_C60_a7_27.txt,5,60,1,7,27,182,0.1835,9.2756,0.78
unit_F1_m5_C60_a7_28.txt,5,60,1,7,28,152,0.1128,4.7884,0.94
unit_F1_m5_C60_a7_29.txt,5,60,1,7,29,172,0.1682,8.562,0.94
unit_F1_m5_C60_a7_30.txt,5,60,1,7,30,164,0.1555,2.5956,0.63
unit_F1_m5_C60_a7_31.txt,5,60,1,7,31,216,0.1743,11.1317,0.16
unit_F1_m5_C60_a7_32.txt,5,60,1,7,32,140,0.1776,6.6319,0.47
unit_F1_m5_C60_a7_33.txt,5,60,1,7,33,156,0.1261,2.9672,0.63
unit_F1_m5_C60_a7_34.txt,5,60,1,7,34,180,0.153,7.6711,0.31
unit_F1_m5_C60_a7_35.txt,5,60,1,7,35,144,0.1386,2.7468,0.78
unit_F1_m5_C60_a7_36.txt,5,60,1,7,36,184,0.1757,10.6255,1.25
unit_F1_m5_C60_a7_37.txt,5,60,1,7,37,176,0.181,10.1287,0.47
unit_F1_m5_C60_a7_38.txt,5,60,1,7,38,160,0.1545,9.3495,0.31
unit_F1_m5_C60_a7_39.txt,5,60,1,7,39,144,0.0775,3.3328,1.25
unit_F1_m5_C60_a7_40.txt,5,60,1,7,40,158,0.1343,4.9564,1.09
unit_F1_m5_C60_a7_41.txt,5,60,1,7,41,162,0.1837,2.099,0.47
unit_F1_m5_C60_a7_42.txt,5,60,1,7,42,154,0.1288,2.2375,0.47
unit_F1_m5_C60_a7_43.txt,5,60,1,7,43,154,0.1834,2.4206,0.63
unit_F1_m5_C60_a7_44.txt,5,60,1,7,44,164,0.1482,2.9244,1.09
unit_F1_m5_C60_a7_45.txt,5,60,1,7,45,148,0.1155,1.585,0.63
unit_F1_m5_C60_a7_46.txt,5,60,1,7,46,154,0.1468,2.3029,0.47
unit_F1_m5_C60_a7_47.txt,5,60,1,7,47,170,0.1667,4.7874,0.78
unit_F1_m5_C60_a7_48.txt,5,60,1,7,48,144,0.1521,6.4087,1.72
unit_F1_m5_C60_a7_49.txt,5,60,1,7,49,126,0.0962,1.8607,0.94
unit_F1_m5_C60_a15_0.txt,5,60,1,15,0,220,0.1827,4.5808,4.22
unit_F1_m5_C60_a15_1.txt,5,60,1,15,1,234,0.2192,17.4106,3.91
unit_F1_m5_C60_a15_2.txt,5,60,1,15,2,204,0.2656,12.4568,7.03
unit_F1_m5_C60_a15_3.txt,5,60,1,15,3,260,0.2192,16.9015,5.16
unit_F1_m5_C60_a15_4.txt,5,60,1,15,4,248,0.2027,6.2172,9.06
